generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
10283,5887,22010.4009,5145.1719,-15404.1071,-15717.9281,-134.4266,-134.4793,1.7500,41.104,84.68,83.50
10304,5899,22054.8362,5155.5591,-15440.3214,-15744.6511,-134.4452,-134.4793,1.7500,41.188,84.10,82.97
10325,5911,22100.2674,5166.1792,-15467.1071,-15782.0139,-134.4270,-134.4793,1.7500,41.272,83.55,82.39
10346,5923,22144.7027,5176.5664,-15503.3214,-15808.7370,-134.4455,-134.4793,1.7500,41.356,84.18,83.00
10367,5935,22190.1339,5187.1865,-15530.1071,-15846.0998,-134.4273,-134.4793,1.7500,41.439,83.37,82.21
10388,5947,22234.5692,5197.5737,-15566.3214,-15872.8229,-134.4458,-134.4793,1.7500,41.525,85.12,83.98
10409,5959,22280.0004,5208.1937,-15593.1071,-15910.1857,-134.4276,-134.4793,1.7500,41.608,83.72,82.56
10430,5971,22324.4357,5218.5810,-15629.3214,-15936.9088,-134.4460,-134.4793,1.7500,41.693,84.41,83.23
10451,5983,22369.8668,5229.2010,-15656.1071,-15974.2716,-134.4280,-134.4793,1.7500,41.776,83.77,82.63
10472,5995,22415.3131,5239.8246,-15693.0714,-16001.6751,-134.4464,-134.4833,1.7500,41.861,85.08,83.89
10493,6007,22459.7333,5250.2083,-15719.1071,-16038.3575,-134.4283,-134.4793,1.7500,41.945,83.39,82.18
10513,6019,22502.9981,5260.3219,-15749.1071,-16069.5344,-134.4273,-134.4793,1.6667,42.029,84.08,82.99
10534,6031,22547.9421,5270.8280,-15786.6786,-16095.6389,-134.4490,-134.4793,1.7500,42.114,85.54,84.38
10555,6043,22592.8646,5281.3292,-15812.1071,-16133.6203,-134.4276,-134.4793,1.7500,42.199,84.39,83.25
10576,6055,22637.2998,5291.7164,-15848.3214,-16160.3433,-134.4457,-134.3850,1.7500,42.284,85.00,83.79
10597,6067,22682.7310,5302.3364,-15875.1071,-16197.7061,-134.4279,-134.4793,1.7500,42.369,84.69,83.53
10618,6079,22727.1664,5312.7237,-15911.3214,-16224.4292,-134.4460,-134.4793,1.7500,42.453,84.17,83.02
